#UID,filename,consideredRecs,unconsideredRecs,avgDxDt,stdevDxDt,avgDyDt,stdevDyDt,dtMax,DxDtMax,DyDtMax,MinX,MinY,MaxX,MaxY,AreaX,AreaY,AreaDiagonal
#Num,538,,,,,,,,,,,,,,,,
282,new_idvowwed.txt,3001,0,289.3998809,612.1201416,329.4010383,542.0719233,13607,23844.63493,12356.46348,37.32924,-122.511,37.82836,-122.00142,64008.95838,55561.78424,56726.18612
283,new_ifanfadd.txt,3001,0,273.813451,1239.331923,206.2455241,442.2853859,14993,61548.54646,13926.0683,37.54832,-122.49918,37.8256,-122.26933,30462.89472,30866.66841,25586.78496
284,new_ifefrof.txt,3001,0,447.6650355,734.6227481,373.5682296,950.0743929,92357,11154.21298,38071.26585,37.38781,-122.50816,37.83142,-122.02226,60172.04264,49382.43931,54090.14058
285,new_ifelas.txt,3001,0,389.1936764,2006.884687,471.7797803,6068.735708,31558,93975.91413,315924.7149,37.38462,-122.50165,37.82553,-122.00448,61229.66866,49081.87669,55344.71124
286,new_ifeshce.txt,1003,0,22.21395376,85.31919383,23.7234086,107.4704445,629068,826.4834866,1635.581982,37.74821,-122.44091,37.80114,-122.39319,6180.303791,5892.140648,5312.166101
287,new_ifkalda.txt,3001,0,350.7591047,574.911091,312.4436874,1296.123622,48594,9551.21231,67993.94498,37.48867,-122.51017,37.82452,-122.1872,41143.37931,37386.65098,35952.85594
289,new_igglitby.txt,3001,0,405.9420211,784.6381355,368.2267159,954.954983,23247,17699.79904,26783.46948,37.42015,-122.51439,37.90207,-122.09587,54704.10204,53647.089,46589.43329
288,new_ifragcic.txt,3001,0,251.1866085,463.6967962,258.8503784,439.6325419,160193,9707.059597,15295.29804,37.61423,-122.51103,37.82514,-122.18987,37894.46873,23478.3938,35751.36766
290,new_igsoysla.txt,3001,0,366.8590845,3420.015797,343.5864165,1833.1314,11197,152218.2717,97716.24902,37.44273,-122.49999,37.82722,-122.00736,59405.93078,42801.23102,54839.32075
291,new_igvidth.txt,3001,0,293.1968026,520.0989848,281.3575519,858.7411613,15066,10791.62949,42412.72599,37.61397,-122.5099,37.80855,-122.38443,18169.74226,21660.54652,13967.25651
295,new_ijhipvo.txt,3001,0,254.8728217,810.83569,258.1708121,627.094037,6096,27807.6088,15729.44405,37.61391,-122.51379,37.80857,-122.3843,18519.33069,21669.45208,14414.76086
292,new_ijcoga.txt,3001,0,247.7684874,821.5679582,290.7375339,1065.230821,51528,34616.65099,54732.08297,37.52986,-122.49961,37.85501,-122.00135,58732.61608,36195.53243,55466.04948
296,new_ijpiawl.txt,3001,0,337.8363239,1104.750002,387.4780723,2819.299198,14149,54168.06422,120683.6864,37.3245,-122.51369,37.91016,-122.00019,66919.61134,65195.37298,57162.55852
294,new_ijhigof.txt,3001,0,329.4375299,522.8090249,301.2754152,1047.574987,90896,2750.603418,54101.27253,37.57092,-122.49805,37.82515,-122.18856,37632.34184,28300.75414,34452.26921
293,new_ijdeyd.txt,3001,0,214.005342,382.2888025,259.4268794,1868.200494,17589,8883.295365,99252.45799,37.60167,-122.51079,37.87251,-122.37097,22446.18045,30149.77089,15564.6912
297,new_ijprukfr.txt,3001,1,540.1706906,15167.11446,486.1985215,12177.27393,29325,830112.2258,666915.0693,37.56447,-122.5037,37.80833,-122.31409,25635.87778,27146.37102,21107.28865
298,new_ijthind.txt,3001,0,283.4883945,1090.175885,269.2376905,659.800525,42554,48924.9162,17543.95175,37.54774,-122.49642,37.84987,-122.09522,48140.83426,33632.95775,44661.37971
299,new_ijtowhur.txt,3001,0,296.2551986,842.2363145,297.244962,1186.326429,16640,22525.49896,35449.69184,37.61357,-122.49323,37.87218,-122.18819,37285.89745,28788.33351,33956.89747
300,new_ikdagcy.txt,3001,0,340.8730479,3843.843932,284.7764499,725.2789544,23882,202746.1886,20404.86266,37.61359,-122.48668,37.86858,-122.18731,36621.44644,28385.35696,33325.71596
303,new_ilcoby.txt,3001,0,399.9343928,1636.333279,279.923745,738.538011,3958,84090.74335,36201.09841,37.57984,-122.49717,37.8122,-122.3504,21430.9692,25866.19688,16338.36166
301,new_ikkimm.txt,3001,0,288.6568777,541.9114514,247.7191063,488.6633332,13791,11888.92162,18200.73674,37.61382,-122.49756,37.82556,-122.18746,36751.16595,23570.78898,34520.17409
306,new_ilyutje.txt,3001,0,231.6987551,410.8533245,258.209598,469.5955644,24494,9618.004005,14293.42262,37.58679,-122.51387,37.80888,-122.37815,20104.53552,24722.94571,15108.28129
304,new_ilkble.txt,3001,0,337.640633,587.3139978,361.0151569,539.7125714,43197,13191.35966,7029.825844,37.36384,-122.50828,37.8246,-122.00166,62688.59405,51291.56858,56396.68043
305,new_ilkedve.txt,3001,0,321.2444089,1434.429649,313.7792188,1444.763918,49124,48457.37434,46219.85258,37.45427,-122.50893,37.98612,-122.28454,40375.12037,59205.27118,24978.98054
302,new_ikujfurk.txt,3001,0,242.0473042,874.5693338,263.6530191,403.873791,62156,43080.64294,8816.503671,37.56802,-122.5028,37.92172,-122.26817,33569.90972,39373.70389,26118.89212
307,new_imhacy.txt,3001,0,216.0362186,430.5080072,264.8408908,596.3113058,65542,13358.3389,20571.8419,37.61458,-122.49923,37.82505,-122.18076,37602.1361,23429.41323,35451.91823
308,new_imneesu.txt,3001,0,382.7617411,1076.890534,363.648497,583.5469131,29512,50628.10441,11593.12983,37.38216,-122.47951,37.80853,-122.00541,58536.54871,47463.29129,52776.57059
309,new_imoikcha.txt,3001,0,308.47654,892.4691337,368.2034619,1407.594265,16213,36668.64027,49510.45673,37.53139,-122.51258,37.89899,-122.0005,61044.8133,40921.04482,57004.48485
310,new_imwrytsy.txt,3001,0,292.1882429,622.6401075,276.6923039,597.2804342,107776,20872.40452,18501.29937,37.60172,-122.50136,37.87208,-122.27591,29828.74762,30096.33753,25096.9792
311,new_imwyojy.txt,3001,0,262.7950617,412.0710559,254.772351,428.3677466,21576,4742.210308,15595.86066,37.61417,-122.51116,37.87271,-122.38465,20899.20109,28780.54115,14083.02878
312,new_inckkiv.txt,3001,0,441.8448304,5124.763753,433.1918312,5197.234936,12914,271975.7799,269905.2374,37.49327,-122.50238,37.89222,-122.22306,39139.82716,44410.91085,31093.76017
313,new_indtwrat.txt,3001,0,529.3752228,2816.664058,478.872989,2448.372382,28681,125100.8438,88852.03699,37.42266,-122.51229,37.84935,-122.119,50611.2457,47498.91353,43780.84253
314,new_indyep.txt,3001,0,215.638282,354.9305972,246.8667873,380.7832065,27372,5922.19691,10452.90019,37.6139,-122.52858,37.94843,-122.18993,42643.0075,37239.70926,37698.34556
315,new_inghoghe.txt,3001,0,368.0555551,3574.983338,343.1197875,1960.658049,21501,178267.0326,93975.91413,37.40006,-122.51352,37.82522,-122.00359,62131.89432,47328.59471,56765.14794
316,new_inghoth.txt,3001,0,361.0790121,557.2243645,299.3281066,390.04939,58136,5076.16878,3866.49698,37.36485,-122.51371,37.83849,-122.00039,63695.42658,52725.36362,57142.52101
317,new_inhiala.txt,3001,0,306.5770093,841.1244398,285.8534458,1037.007157,580463,27184.21965,46420.22766,37.5228,-122.50622,37.80863,-122.26054,32223.76281,31818.45005,27348.9725
318,new_inlica.txt,3001,0,341.9278851,653.9563168,307.8707603,708.467581,29407,18234.13259,23510.67646,37.41894,-122.55632,37.9796,-122.12012,58926.81011,62412.38571,48557.56188
319,new_inquay.txt,3001,0,353.7098955,638.4564669,332.8559744,1483.116262,29551,19369.5914,77611.94898,37.38115,-122.48614,37.80853,-122.00296,59475.66576,47575.72398,53787.35156
320,new_inshfola.txt,3001,0,260.7653554,638.23163,253.8352337,452.8206882,58454,23577.46815,11721.94238,37.6137,-122.50155,37.80892,-122.38145,17738.25464,21731.79099,13369.47084
321,new_insodfl.txt,3001,0,270.4416489,2124.238701,335.8016033,3496.931506,89104,97582.66563,161769.484,37.43834,-122.51675,37.90347,-122.12716,51451.62039,51778.03475,43368.96042
322,new_ioajdig.txt,3001,0,223.1590149,610.1758533,248.7485156,632.5301552,13319,25781.59407,22041.25918,37.58858,-122.50624,37.80858,-122.34313,22408.08909,24490.28797,18157.32214
323,new_ioangio.txt,3001,0,287.6497881,748.7800171,291.8918018,632.8294722,52905,32393.97182,20037.50834,37.61382,-122.50814,37.8683,-122.1901,38512.40764,28328.58402,35404.05085
324,new_iodjiesh.txt,3001,0,392.9523978,1555.755488,485.7676254,2825.046825,23606,39507.28728,73103.5096,37.52849,-122.51245,37.86115,-122.18771,41224.37157,37031.54181,36149.89144
325,new_iodlac.txt,3001,0,271.5317014,1535.011409,323.5449449,2341.935839,8772,55904.64828,88665.97442,37.59047,-122.47657,37.8732,-122.24453,30838.31292,31473.35963,25830.57464
326,new_iofplik.txt,3001,0,271.6989813,471.7856799,240.4207929,483.210228,13729,6405.930697,19636.75818,37.55566,-122.49364,37.80857,-122.27454,28674.89492,28153.81242,24390.10043
327,new_ioivkn.txt,3001,0,454.7162857,750.2413847,350.1602973,508.2639908,84696,20037.50834,8015.003337,37.32766,-122.49161,37.83822,-122.00575,62007.56828,56835.27922,54085.6878
328,new_iorjtwav.txt,3001,0,281.9369571,449.7772435,339.5057306,503.4430509,23214,6037.969181,9885.170782,37.38528,-122.50594,37.82437,-122.00109,61958.04383,48879.27521,56199.64493
329,new_iotklojy.txt,3001,0,157.3355653,344.2812013,169.8889296,291.4647882,65980,6412.00267,7213.503003,37.6142,-122.50983,37.8084,-122.38495,18104.80121,21618.24511,13901.57801
330,new_iovhar.txt,3001,0,266.8017586,427.5934185,284.4084402,483.2295381,24786,2918.1061,10887.0462,37.61396,-122.48607,37.9798,-122.02349,55892.84578,40725.12251,51494.17005
331,new_iovlito.txt,3001,0,254.1875652,459.0894072,244.6015705,387.8956308,21889,7814.628254,10419.50434,37.60043,-122.4998,37.80845,-122.38099,18144.50117,23156.68047,13225.8687
332,new_ioytgor.txt,3001,0,459.9408345,4222.191932,534.0897711,6859.782492,44129,208634.9896,327702.317,37.22097,-122.50168,37.88248,-122.0065,67697.14349,73638.95635,55123.18545
333,new_ipdioisi.txt,3001,0,217.3365914,458.8345352,260.7871031,540.9572841,151938,16163.59006,20571.8419,37.60223,-122.47946,37.87782,-122.23436,31843.60575,30678.53847,27284.40719
334,new_ipdraw.txt,3001,0,219.1852085,565.4067614,227.9982143,299.4853055,18270,24579.34357,5176.356322,37.61387,-122.49632,37.9215,-122.29387,29060.44817,34245.21495,22536.63091
335,new_iphespha.txt,3001,0,440.0138649,1625.556649,377.714787,2062.922949,45823,60058.25678,62572.68577,37.56663,-122.49788,37.92676,-122.05749,53494.52623,40089.48822,49023.99055
336,new_iphybcay.txt,3001,0,247.571191,512.6051652,239.6801295,455.2791834,28381,11554.96314,14326.81847,37.58468,-122.48691,37.8086,-122.36292,19213.16133,24926.66038,13802.50366
337,new_ipjiert.txt,3001,0,339.4361963,1019.912509,307.4429126,567.2774452,46738,46687.39444,12808.28965,37.22615,-122.50827,37.80854,-122.00021,66300.14568,64831.35824,56556.98049
338,new_ippfeip.txt,3001,0,306.0328771,1055.282311,334.0639481,1125.510072,17742,39373.70389,41678.01735,37.5559,-122.51664,37.95083,-122.19618,42733.73689,43963.4065,35673.44402
339,new_irjfen.txt,3001,0,269.0418256,448.1270409,312.4100518,1283.74617,10038,6812.752837,56639.35692,37.61383,-122.50723,37.82528,-122.2151,34875.04799,23538.50633,32519.76285
340,new_isekdyp.txt,3001,0,357.560291,1013.526328,330.079568,857.5110491,34878,44984.20623,33629.61817,37.39578,-122.50965,37.82249,-122.10171,52025.57369,47501.13992,45411.67307
341,new_isfikti.txt,3001,0,326.5988346,657.0400677,313.3883763,1027.773229,6069,19169.21631,48757.93697,37.61383,-122.49084,37.82525,-122.18906,35875.61707,23535.16674,33593.99593
342,new_ishvirv.txt,3001,0,415.3777652,1419.918198,329.6130119,722.9863805,16144,49292.27052,21690.60278,37.61361,-122.51688,37.90243,-122.38418,22711.80571,32151.29533,14772.09643
343,new_isnthli.txt,3001,0,253.8390858,624.1152196,246.6269852,854.6048928,174856,15228.50634,29121.17879,37.45257,-122.49931,37.84264,-122.15708,44615.7745,43422.39377,38096.86933
344,new_ispawwye.txt,3001,0,302.8907098,1425.273948,277.3151308,770.4000068,10632,67326.02803,30590.59607,37.614,-122.51794,37.88015,-122.19406,39386.69621,29627.68247,36054.15668
345,new_isvayd.txt,3001,0,524.2006336,986.6973105,389.7047851,688.3949434,41733,22358.51973,16831.50701,37.29427,-122.48892,37.80716,-122.02631,59837.67132,57094.65363,51497.50964
346,new_itacfl.txt,3001,0,270.9886214,729.1669007,363.9355902,1450.917967,27892,17388.10446,37692.77958,37.61384,-122.51204,37.87761,-122.22877,35234.79177,29362.74209,31533.47216
349,new_itcemra.txt,3001,0,284.4086205,435.0817813,289.3078477,433.3193934,26443,3175.641474,5788.613521,37.5121,-122.48432,37.83594,-122.09521,47403.42733,36049.7039,43315.52706
348,new_itbejsco.txt,3001,0,236.8671932,1343.259593,268.7007433,1083.992909,82242,68595.07023,52965.81372,37.61393,-122.51203,37.80911,-122.38423,18392.76153,21727.33821,14226.63092
347,new_itbadpi.txt,3001,0,224.5082011,547.4414435,284.1583373,1986.64871,15440,15445.57935,106599.5444,37.42412,-122.5168,37.90249,-122.13691,50982.82551,53251.90481,42289.16136
350,new_ithpett.txt,3001,0,393.3787236,627.5367892,315.8732133,567.7747848,33470,11822.12992,15667.42319,37.55688,-122.50578,37.8243,-122.0962,48289.50948,29769.05823,45594.23704
351,new_itmeps.txt,3001,0,275.3534262,588.2135987,273.4155335,1123.666534,52330,19837.13326,52097.52169,37.53552,-122.53328,37.92636,-122.28614,36064.54498,43508.10978,27511.49895
352,new_itpivoa.txt,3001,0,307.9219797,1210.163247,261.3113494,640.5236191,18467,38917.29398,25514.42729,37.6142,-122.50954,37.85419,-122.19647,37669.09293,26715.5646,34850.79298
353,new_itquirla.txt,3001,0,259.4260105,630.1577321,339.4829494,1851.401036,14532,18657.14666,68261.11175,37.61389,-122.5423,37.97405,-122.28258,36023.84076,40092.8278,28911.89815
354,new_ivheoo.txt,3001,0,273.8877887,544.8813115,280.7684756,435.3875561,20253,18133.94505,8816.503671,37.41506,-122.50527,37.82563,-122.07141,54116.95611,45704.44333,48297.07428
355,new_ivkockim.txt,3001,0,400.7391511,6613.625304,297.6919016,2123.477275,41016,352392.9801,104061.46,37.61433,-122.50985,37.82805,-122.25751,30845.27023,23791.20157,28090.36031
356,new_izowcu.txt,3001,0,319.1865901,1310.951951,406.6341438,3176.257864,54117,53500.14728,158363.1076,37.45321,-122.50969,37.83624,-122.18632,42617.95324,42638.70456,35997.38374
357,new_oadwowd.txt,3001,0,181.7545055,626.1783707,222.0888005,533.6958781,10683,26983.84457,20521.74813,37.61559,-122.50994,37.80852,-122.38463,18093.15923,21476.86936,13949.44539
358,new_oafhynu.txt,3001,0,321.3164393,784.7473046,333.2714454,1170.305998,33554,24545.94772,53733.91821,37.47245,-122.4844,37.82517,-122.18757,39152.40973,39264.61079,33042.96445
359,new_oahudflo.txt,3001,0,239.8218033,450.2398691,244.8302603,480.8175145,12413,10419.50434,12156.08839,37.6139,-122.50936,37.82641,-122.36711,20292.02567,23656.50499,15835.19757
360,new_oakpikoo.txt,3001,0,157.9498677,313.9628266,168.9940872,281.3599104,27019,3406.376418,5142.960475,37.44602,-122.5115,37.80858,-122.14114,46535.41597,40359.99458,41228.28661
361,new_oapwycti.txt,3001,0,289.6891543,1311.113421,279.1077218,1440.385704,12682,63752.67238,75274.23967,37.61432,-122.49941,37.82832,-122.18912,36817.61813,23822.37103,34541.3248
362,new_oasthul.txt,3001,0,441.329787,1472.231548,449.252661,2346.10093,63099,73738.0307,109471.5872,37.38164,-122.51087,37.85879,-122.00463,63083.02198,53116.09503,56354.37902
363,new_obacvau.txt,3001,0,322.7920313,658.3420866,278.89745,439.3278606,42067,21306.55054,10820.25451,37.42178,-122.49007,37.82873,-122.10034,49679.15895,45301.46678,43384.54515
364,new_obceoo.txt,3001,0,299.7303703,512.9291386,222.3939946,344.9883996,8507,5983.42263,5816.443394,37.54257,-122.49838,37.82994,-122.25571,31987.35525,31989.88207,27013.90083
365,new_obheujvo.txt,3001,0,282.8380708,494.2106757,310.4462264,628.6297647,25287,7413.878087,18100.5492,37.52245,-122.50973,37.82533,-122.18745,40156.53104,33716.44737,35876.04549
366,new_objoyhi.txt,1495,0,237.998573,667.6588394,286.2880481,456.3322746,8971,16681.2257,5254.279965,37.6136,-122.50832,37.87202,-122.25388,32242.89481,28767.18281,28324.13124
367,new_oblyaga.txt,3001,0,213.6274818,350.3168344,256.3718801,330.0249217,39505,3366.796155,4007.501669,37.52619,-122.52722,37.88179,-122.26408,36164.07665,39585.21093,29292.61081
368,new_obsimjio.txt,3001,0,287.225102,1254.500015,254.9777976,917.4488688,8583,45685.51902,38538.80771,37.61383,-122.49868,37.80855,-122.38442,17233.4072,21676.13125,12719.36502
369,new_occeyd.txt,3001,0,435.8385218,1181.53013,393.8622012,1849.589539,46678,33952.44469,59622.71927,37.59806,-122.50932,37.85133,-122.19648,37952.87089,28193.88743,34825.1895
370,new_occroksy.txt,3001,0,367.0847023,6414.407416,302.2691222,1846.254943,18518,348697.173,87986.92552,37.61432,-122.50981,37.86776,-122.29574,28221.23676,28212.81175,23830.16339
371,new_ochotcil.txt,3001,0,261.5681099,1708.154082,268.2235562,785.0046463,105032,64235.79897,24345.57264,37.55385,-122.50694,37.93498,-122.04356,56338.96739,42427.19753,51583.22564
372,new_ochtin.txt,3001,0,471.7812845,713.1244227,361.1654491,543.1718169,9530,14560.5894,11955.71331,37.52745,-122.49502,37.87238,-122.0952,49008.05936,38397.43196,44507.75881
373,new_ocjeng.txt,3001,0,235.9040673,379.8939358,233.175829,316.4150706,12615,4341.460141,3104.859626,37.37831,-122.48567,37.86817,-122.06882,54783.68487,54530.96576,46403.52974
374,new_ockihoba.txt,3001,0,233.9099681,407.1531577,270.423582,426.9108805,37689,8816.503671,10219.12925,37.61484,-122.51681,37.91005,-122.00227,59903.77097,32862.62688,57278.33079
375,new_ockoac.txt,3001,0,297.75328,859.8115756,319.5377103,1284.462725,453618,36334.68179,63719.27653,37.31965,-122.55456,37.90638,-122.03148,67883.30825,65314.48483,58228.99924
376,new_ockolral.txt,3001,0,353.2331795,2728.403484,381.7886863,2456.369293,15590,146808.1445,122362.3843,37.44928,-122.51353,37.82751,-122.14078,47209.1999,42104.371,41494.34019
377,new_ocshitcl.txt,3001,0,496.9333197,2783.780947,366.9977758,2281.323489,17247,148344.3534,122562.7594,37.49478,-122.51172,37.99347,-122.0007,64139.25641,55513.91686,56886.48619
378,new_ocwyit.txt,3001,0,269.3386477,464.5041865,219.3079893,300.0577631,77122,4024.925589,3072.417946,37.48592,-122.48573,37.81396,-122.23184,34362.51508,36517.24576,28262.90552
379,new_odklobci.txt,3001,0,481.130934,2653.991793,355.9298155,851.3716834,46658,140930.4753,34330.93096,37.46926,-122.49783,37.82467,-122.00156,59140.84707,39564.06022,55244.5237
380,new_odlorhem.txt,3001,0,310.3051573,1296.150021,334.9261782,812.977675,8272,47756.06155,23878.03078,37.55768,-122.5081,37.8272,-122.09511,48689.15976,30002.82916,45973.8365
381,new_odocjeca.txt,3001,0,220.418521,361.5981175,246.4534688,452.9895,19961,4308.064294,15772.38157,37.61346,-122.50987,37.83425,-122.2652,30251.41554,24578.23037,27236.53981
382,new_odolfev.txt,3001,0,272.7680383,557.5109226,365.1226056,1777.280025,51114,12289.67178,71333.5297,37.61387,-122.51673,37.90193,-122.1903,40186.03981,32066.69252,36338.02138
383,new_odoywug.txt,3001,0,236.0702297,1305.557861,260.1098541,1857.174155,18191,49359.06222,90302.37093,37.61451,-122.50712,37.80847,-122.38418,17929.89085,21591.52843,13685.6182
384,new_odscixam.txt,3001,0,362.9150312,562.4722992,327.2034136,489.9629166,16945,5076.16878,5510.314794,37.55433,-122.48396,37.8498,-122.00015,56643.88109,32891.56994,53857.48284
385,new_ofikco.txt,3001,0,328.5942432,1965.130547,351.2908968,1534.809541,16519,64787.94364,45351.56055,37.61342,-122.50936,37.80858,-122.38468,18124.45594,21725.11182,13879.31411
386,new_ofjeequo.txt,3001,0,341.2562078,1691.641864,288.5467443,454.4142555,43008,88766.16196,14493.7977,37.55364,-122.51686,37.90299,-122.19639,41301.94735,38889.46411,35674.55721
387,new_ofodwo.txt,3001,0,208.5969307,343.3555204,252.9566072,375.0896911,22070,6278.419281,7747.836559,37.61381,-122.51678,37.92566,-122.06106,54013.5415,34714.9832,50730.51834
388,new_ogawjem.txt,3001,0,277.9059435,536.8103366,249.2790932,546.4856227,26423,17432.63226,23911.42662,37.61395,-122.51094,37.82529,-122.1892,37963.83033,23526.26118,35815.93297
389,new_ogdygdyd.txt,3001,0,225.3667515,423.2698132,263.5136326,1696.901582,13178,11020.62959,85025.82707,37.61385,-122.50902,37.80854,-122.38457,18086.75152,21672.79166,13853.71063
390,new_oggluv.txt,3001,0,175.8435268,632.3789972,140.8704658,566.0112908,53155,17592.93232,24868.77424,37.61347,-122.50241,37.83831,-122.18938,37330.81892,25029.07431,34846.3402
391,new_ogijtri.txt,3001,0,252.4935551,424.5938741,246.3713921,342.3748381,34751,5353.611203,5338.197735,37.5891,-122.48809,37.82748,-122.18743,36354.86138,26536.34022,33469.3181
392,new_ogikligu.txt,3001,0,275.8568606,1346.710948,323.5444871,2029.155488,289120,62316.65095,97849.83241,37.61393,-122.55301,37.95587,-122.1878,45476.76736,38064.58668,40654.99123
393,new_ogjoch.txt,3001,0,294.2286445,504.4398275,282.1666893,538.4866509,7845,6779.356989,20972.59207,37.61416,-122.50874,37.90143,-122.26988,31629.89196,31978.75012,26589.77357
394,new_ognowwoz.txt,3001,0,288.6766592,952.4710047,297.3226375,887.361528,33938,45351.56055,42078.76752,37.36372,-122.50523,37.8571,-122.00065,63356.50842,54922.81037,56169.58866
395,new_ogofvoit.txt,3001,0,204.2629296,317.0104751,265.0491908,353.6118321,25487,4341.460141,4675.418613,37.61432,-122.50532,37.86846,-122.18963,38263.77254,28290.73539,35142.45005
396,new_ogphagpi.txt,3001,0,306.0551146,504.4389216,325.0623735,498.5885444,21923,8037.267235,5701.901497,37.42428,-122.51673,37.90263,-122.00082,64078.42247,53249.67842,57430.8385
397,new_ogshtcew.txt,3001,0,233.5951831,409.8751087,293.63807,620.8419689,14327,6345.210975,25648.01068,37.61414,-122.50505,37.91066,-122.18867,39399.22026,33008.45541,35219.2605
398,new_ogurjupo.txt,3001,0,323.1822042,1479.643227,344.6134289,1835.558976,15125,74739.90612,72201.82173,37.42165,-122.52082,37.92552,-122.19471,47106.62335,56090.55183,36302.39914
399,new_oilrag.txt,932,0,214.9822184,335.285164,254.8168783,377.276966,6469,2244.200934,3764.62278,37.61456,-122.49402,37.8256,-122.18745,36367.67383,23492.86534,34127.21629
400,new_oiphye.txt,3001,0,285.787541,486.0732286,311.7138873,956.2457189,11870,9818.379088,36802.22366,37.48672,-122.51091,37.87202,-122.22648,39112.52362,42891.3998,31662.60277
401,new_oipial.txt,3001,0,331.7197899,1980.200192,299.3905865,907.634334,39328,93508.37227,29087.78294,37.60533,-122.53674,37.9652,-122.3841,27404.71572,40060.54515,16991.80707
402,new_oirzgont.txt,3001,0,357.0186,814.2863291,373.6319716,2155.008684,53308,19903.92495,109538.3789,37.32095,-122.51048,37.80843,-122.05046,58841.04902,54266.02537,51209.19215
403,new_oivnabyo.txt,3001,0,381.5855774,1555.154389,398.5394843,3079.933677,19990,46871.0716,104729.3769,37.47195,-122.50899,37.88936,-122.1663,45530.5007,46465.86865,38148.0763
404,new_ojachme.txt,3001,0,263.7070232,488.5345837,282.7912941,778.1152094,6771,6011.252503,26983.84457,37.55228,-122.50119,37.82536,-122.19676,37590.3513,30399.12655,33888.99258
405,new_ojbaso.txt,3001,0,239.1955677,494.5350508,323.8411401,2882.715664,12210,14293.42262,141798.7674,37.61365,-122.5134,37.85088,-122.25613,31941.53408,26408.3228,28639.1654
406,new_ojfanni.txt,3001,0,290.4663531,1443.634449,297.2438187,818.3396314,20544,72335.40512,36668.64027,37.54697,-122.51378,37.90268,-122.09529,51166.99419,39597.45607,46586.0937
407,new_ojfequia.txt,3001,0,464.95,748.5904013,471.4937702,1215.095152,32293,18952.14331,55370.31472,37.42192,-122.50282,37.88306,-122.02917,59422.68103,51333.86998,52726.47681
408,new_ojfieza.txt,3001,0,431.1551403,720.5253487,315.1550968,430.1291887,40133,19369.5914,6345.210975,37.6021,-122.51328,37.80847,-122.37473,19742.58974,22973.00332,15423.31545
409,new_ojpoota.txt,3001,0,291.9959738,757.086691,374.7490235,1549.399121,27839,32238.12453,74472.73934,37.47108,-122.51673,37.90188,-122.00481,62471.53553,47956.43663,56986.67373
410,new_ojroigna.txt,3001,0,338.6995079,1475.969367,308.0193576,1515.69735,8576,52698.64694,59244.233,37.60151,-122.50616,37.82727,-122.2506,31471.46234,25131.48824,28448.80907
411,new_ojumna.txt,3001,0,263.1283243,526.4242922,300.9867493,494.4961716,20005,12356.46348,13224.75551,37.50216,-122.51184,37.82563,-122.18956,40722.76559,36008.51569,35876.04549
412,new_ojvighta.txt,3001,0,308.3063258,1177.461537,284.9063712,638.0924607,13555,57908.39911,19302.7997,37.55592,-122.50664,37.99292,-122.29373,35230.40833,48646.61748,23701.03278
413,new_ojwyky.txt,3001,0,275.1182978,548.7663747,301.3258348,984.212545,26062,10085.54587,31525.67979,37.58418,-122.51027,37.80842,-122.36275,21188.16908,24962.28262,16421.85128
414,new_okavkau.txt,3001,0,371.0265281,580.8167593,297.6840697,739.1475759,47314,7948.211643,34464.51435,37.55275,-122.5328,37.89429,-122.26907,35734.41741,38020.05889,29358.28931
415,new_okblahed.txt,3001,0,293.2176895,473.663307,284.1745232,372.5485369,28420,5309.939711,3453.311123,37.61379,-122.49972,37.82752,-122.11801,44353.76387,23792.31477,42491.76283
416,new_okchympy.txt,3001,0,419.6635466,4291.43789,412.9513638,6396.644179,21595,225421.9689,336830.5152,37.6138,-122.54011,37.99828,-122.38479,28752.31456,42800.11782,17290.14331
417,new_okneydy.txt,3001,0,268.5659231,432.1504232,280.8375472,410.337903,50971,3720.297382,3792.606652,37.43047,-122.49745,37.82633,-122.09509,50601.66559,44066.93363,44790.51032
418,new_oknscocy.txt,3001,0,218.5635965,387.738193,245.6026183,429.4422577,34348,6144.835892,11287.79637,37.6135,-122.51361,37.80907,-122.38315,18637.38525,21770.75281,14522.74077
419,new_okquakar.txt,3001,0,291.2896679,745.816917,305.9131403,747.0810783,9857,32527.55521,32060.01335,37.58327,-122.47689,37.82637,-122.19617,34439.26127,27061.76821,31249.60746
420,new_oksbosfl.txt,3001,0,394.7694661,1136.60961,345.2040479,730.4781225,47066,36468.26518,26516.30271,37.41025,-122.50436,37.80964,-122.12128,48819.26539,44459.89143,42644.27053
421,new_oktulsy.txt,3001,0,191.471609,786.4728975,234.6810456,1109.630626,8045,25273.97719,39874.6416,37.54448,-122.48983,37.8271,-122.27025,29687.59625,31461.11449,24443.53379
422,new_okvats.txt,3001,0,147.9043135,726.7204847,170.4439037,756.9498477,50425,36134.30671,38004.47416,37.61433,-122.50711,37.82906,-122.36469,20389.37349,23903.63426,15854.12188
423,new_oljnek.txt,3001,0,374.0381975,1542.898755,350.3872984,1177.784318,15252,73170.3013,55904.64828,37.61168,-122.51068,37.92123,-122.18962,40216.19374,34458.94838,35740.23571
424,new_omcuky.txt,3001,0,293.4598396,672.797402,247.1285743,539.496317,50643,21557.01939,19987.41457,37.54481,-122.51143,37.85466,-122.27179,32450.88846,34492.34422,26676.60277
425,new_omdrid.txt,3001,0,309.1418204,1937.393362,356.5174421,2442.179468,15294,93241.20549,103059.5846,37.61393,-122.5031,37.85283,-122.34768,22420.44,26594.22635,17301.27526
