#TIME,UID,dx/dt,dy/dt
#TU=60,,,
596,457,-80,20
597,458,-140,-20
598,459,0,-80
599,461,-90,110
600,460,100,0
601,462,-20,-80
602,463,100,90
603,465,0,-150
604,465,0,-80
605,466,10,110
606,467,90,80
607,468,-60,60
608,468,-50,50
609,468,-60,50
610,468,-20,70
611,468,-10,80
612,468,0,80
613,469,-40,40
614,470,-20,-140
615,470,-10,-70
616,470,-10,-50
617,470,-10,-40
618,470,-80,-10
619,470,-80,0
620,471,10,-120
621,473,10,-130
622,474,50,50
623,474,50,60
624,476,70,120
625,477,0,80
626,479,130,-110
627,480,-70,60
628,482,90,0
629,484,-30,-100
630,484,-10,-30
631,484,-10,-60
632,484,-20,-50
633,487,10,-180
634,488,0,50
635,488,0,50
636,488,0,40
637,490,50,80
638,491,0,-180
639,492,-100,-120
640,494,10,40
641,494,0,40
642,496,-130,-60
643,496,-70,-40
644,497,-90,-80
645,498,-20,140
646,500,-50,-30
647,500,-40,-40
648,502,0,-110
649,502,0,-60
650,506,-40,-140
651,508,0,-120
652,509,0,-70
653,510,110,-100
654,510,60,-50
655,511,30,30
656,511,50,40
657,511,30,40
658,512,-90,0
659,513,0,-80
660,515,50,-190
661,515,30,-100
662,517,90,120
663,517,40,60
664,517,40,60
665,518,-130,-10
666,518,-70,0
667,518,-70,0
668,519,-120,80
669,520,0,-160
670,521,10,-80
671,521,20,-90
672,522,-210,0
673,523,80,-70
674,523,70,-50
675,523,100,-20
676,526,40,-50
677,526,40,-50
678,527,30,-160
679,527,20,-90
680,527,30,-80
681,527,10,-50
682,527,80,-10
683,529,-20,120
684,530,0,-160
685,531,80,-60
686,532,-170,100
687,534,120,-100
688,534,60,-50
689,535,0,170
690,536,0,-190
691,537,0,70
692,538,20,-200
693,538,0,-110
694,538,0,-100
695,540,0,130
696,541,0,-80
697,541,0,-50
698,542,-10,-110
699,542,0,-60
700,542,0,-60
701,543,160,0
702,543,80,0
703,544,0,-90
704,547,0,-90
705,548,100,-50
706,548,50,-30
707,548,50,-40
708,551,140,90
709,554,-110,0
710,555,140,-160
711,556,-70,-80
712,556,-40,-40
713,556,-40,-40
714,556,-40,-30
715,557,-90,0
716,557,-90,-10
717,559,-140,-90
718,559,-70,-50
719,561,80,-70
720,562,-120,-60
721,562,-60,-30
722,563,20,160
723,564,-160,30
724,565,0,-90
725,566,0,-110
726,567,0,-90
727,567,0,-40
728,567,0,-50
729,568,130,-150
730,570,-50,40
731,570,-50,40
732,570,-50,40
733,572,0,-100
734,572,0,-100
735,572,0,-100
736,572,0,-110
737,572,0,-100
738,572,0,-100
739,574,-100,0
740,575,-30,180
741,576,0,-100
742,578,-20,-100
743,579,30,-160
744,580,0,-50
745,580,-10,-20
746,581,20,130
747,584,-90,-20
748,585,-80,-10
749,585,-80,-10
750,586,-80,70
751,586,-40,40
