#TIME,UID,dx/dt,dy/dt
#TU=60
722,2609,-120.0,-100.0
723,2612,10.0,180.0
724,2618,0.0,70.0
725,2619,-60.0,40.0
726,2623,-90.0,-20.0
727,2626,-20.0,-120.0
728,2628,-10.0,-160.0
729,2629,100.0,80.0
730,2634,0.0,-120.0
731,2638,0.0,-110.0
732,2641,-100.0,0.0
733,2646,60.0,50.0
734,2649,-90.0,-110.0
735,2653,-160.0,70.0
736,2660,-60.0,50.0
737,2665,0.0,150.0
738,2669,-170.0,0.0
739,2676,-70.0,40.0
740,2681,30.0,150.0
741,2683,-90.0,0.0
742,2683,-50.0,10.0
743,2685,0.0,-140.0
744,2686,-10.0,-80.0
745,2689,0.0,-100.0
746,2690,0.0,-210.0
747,2693,10.0,-140.0
748,2693,0.0,-80.0
749,2694,-130.0,-110.0
750,2699,-40.0,-160.0
751,2704,-60.0,10.0
752,2707,40.0,-190.0
753,2711,-150.0,10.0
754,2715,0.0,-80.0
755,2721,0.0,90.0
756,2724,30.0,150.0
757,2728,0.0,30.0
758,2731,0.0,-150.0
759,2732,-130.0,0.0
760,2734,0.0,-80.0
761,2738,0.0,-180.0
762,2743,-170.0,-30.0
763,2747,-70.0,-70.0
764,2751,0.0,-80.0
765,2752,-30.0,-140.0
766,2757,0.0,80.0
767,2761,10.0,-140.0
768,2762,-120.0,-90.0
769,2763,20.0,80.0
770,2765,0.0,-150.0
771,2767,-30.0,-220.0
772,2767,0.0,-60.0
773,2773,0.0,160.0
774,2775,20.0,-60.0
775,2778,-60.0,-70.0
776,2780,-140.0,0.0
777,2783,-130.0,20.0
778,2785,0.0,100.0
779,2791,-30.0,-170.0
780,2793,120.0,120.0
781,2800,-30.0,70.0
782,2802,0.0,-160.0
783,2803,0.0,-50.0
784,2808,0.0,40.0
785,2815,10.0,-130.0
786,2819,100.0,150.0
787,2824,0.0,-70.0
788,2826,0.0,-110.0
789,2829,0.0,-120.0
790,2831,10.0,-100.0
791,2839,0.0,-100.0
792,2839,0.0,-60.0
793,2843,0.0,70.0
794,2846,90.0,-50.0
795,2848,-40.0,-50.0
796,2852,-30.0,0.0
797,2854,0.0,-130.0
798,2861,-10.0,120.0
799,2863,-50.0,-20.0
800,2865,10.0,-130.0
801,2868,-120.0,-100.0
802,2871,-30.0,-10.0
803,2871,-40.0,-10.0
804,2876,-110.0,70.0
805,2878,0.0,20.0
806,2879,-30.0,-110.0
807,2885,-100.0,-40.0
808,2886,-120.0,-10.0
809,2888,60.0,90.0
810,2890,140.0,-130.0
811,2896,-60.0,70.0
812,2896,-60.0,70.0
813,2901,50.0,210.0
814,2907,10.0,70.0
815,2910,-110.0,-80.0
816,2913,-70.0,30.0
817,2915,60.0,50.0
818,2917,-20.0,-120.0
819,2919,-140.0,0.0
820,2922,-50.0,80.0
821,2929,90.0,-110.0
822,2933,120.0,100.0
823,2935,10.0,50.0
824,2938,0.0,-110.0
825,2940,-130.0,0.0
826,2944,10.0,70.0
827,2950,-20.0,-90.0
828,2953,-20.0,200.0
829,2956,0.0,50.0
